ID, start, start-shifted, finish, finish-shifted, elapsed, succeeded
2260, 1566721910763, 4555, 1566721910966, 4758, 203, true
2261, 1566721910763, 4555, 1566721910970, 4762, 207, true
2262, 1566721910765, 4557, 1566721910971, 4763, 206, true
2263, 1566721910765, 4557, 1566721910974, 4766, 209, true
2264, 1566721910766, 4558, 1566721910970, 4762, 204, true
2265, 1566721910768, 4560, 1566721910975, 4767, 207, true
2266, 1566721910768, 4560, 1566721910974, 4766, 206, true
2267, 1566721910769, 4561, 1566721910975, 4767, 206, true
2268, 1566721910772, 4564, 1566721910978, 4770, 206, true
2269, 1566721910773, 4565, 1566721910976, 4768, 203, true
2270, 1566721910775, 4567, 1566721910978, 4770, 203, true
2271, 1566721910775, 4567, 1566721910978, 4770, 203, true
2272, 1566721910778, 4570, 1566721910980, 4772, 202, true
2273, 1566721910778, 4570, 1566721910986, 4778, 208, true
2274, 1566721910779, 4571, 1566721910986, 4778, 207, true
2275, 1566721910779, 4571, 1566721910984, 4776, 205, true
2276, 1566721910780, 4572, 1566721910988, 4780, 208, true
2277, 1566721910781, 4573, 1566721910985, 4777, 204, true
2278, 1566721910783, 4575, 1566721910988, 4780, 205, true
2279, 1566721910783, 4575, 1566721910988, 4780, 205, true
2280, 1566721910785, 4577, 1566721910988, 4780, 203, true
2281, 1566721910785, 4577, 1566721910988, 4780, 203, true
2282, 1566721910786, 4578, 1566721910990, 4782, 204, true
2283, 1566721910788, 4580, 1566721910992, 4784, 204, true
2284, 1566721910789, 4581, 1566721910998, 4790, 209, true
2285, 1566721910790, 4582, 1566721910997, 4789, 207, true
2286, 1566721910792, 4584, 1566721910998, 4790, 206, true
2287, 1566721910794, 4586, 1566721910998, 4790, 204, true
2288, 1566721910794, 4586, 1566721910999, 4791, 205, true
2289, 1566721910797, 4589, 1566721911003, 4795, 206, true
2290, 1566721910797, 4589, 1566721911001, 4793, 204, true
2291, 1566721910798, 4590, 1566721911004, 4796, 206, true
2292, 1566721910800, 4592, 1566721911012, 4804, 212, true
2293, 1566721910800, 4592, 1566721911005, 4797, 205, true
2294, 1566721910802, 4594, 1566721911012, 4804, 210, true
2295, 1566721910802, 4594, 1566721911012, 4804, 210, true
2296, 1566721910803, 4595, 1566721911008, 4800, 205, true
2297, 1566721910805, 4597, 1566721911013, 4805, 208, true
2298, 1566721910806, 4598, 1566721911019, 4811, 213, true
2299, 1566721910807, 4599, 1566721911019, 4811, 212, true
2300, 1566721910808, 4600, 1566721911019, 4811, 211, true
2301, 1566721910811, 4603, 1566721911019, 4811, 208, true
2302, 1566721910811, 4603, 1566721911019, 4811, 208, true
2303, 1566721910812, 4604, 1566721911019, 4811, 207, true
2304, 1566721910813, 4605, 1566721911019, 4811, 206, true
2305, 1566721910813, 4605, 1566721911019, 4811, 206, true
2306, 1566721910814, 4606, 1566721911019, 4811, 205, true
2307, 1566721910817, 4609, 1566721911025, 4817, 208, true
2308, 1566721910818, 4610, 1566721911021, 4813, 203, true
2309, 1566721910818, 4610, 1566721911022, 4814, 204, true
2310, 1566721910820, 4612, 1566721911029, 4821, 209, true
2311, 1566721910820, 4612, 1566721911029, 4821, 209, true
2312, 1566721910821, 4613, 1566721911027, 4819, 206, true
2313, 1566721910821, 4613, 1566721911029, 4821, 208, true
2314, 1566721910822, 4614, 1566721911034, 4826, 212, true
2315, 1566721910823, 4615, 1566721911033, 4825, 210, true
2316, 1566721910826, 4618, 1566721911033, 4825, 207, true
2317, 1566721910828, 4620, 1566721911032, 4824, 204, true
2318, 1566721910830, 4622, 1566721911034, 4826, 204, true
2319, 1566721910830, 4622, 1566721911033, 4825, 203, true
2320, 1566721910831, 4623, 1566721911037, 4829, 206, true
2321, 1566721910832, 4624, 1566721911040, 4832, 208, true
2322, 1566721910832, 4624, 1566721911042, 4834, 210, true
2323, 1566721910832, 4624, 1566721911042, 4834, 210, true
2324, 1566721910833, 4625, 1566721911040, 4832, 207, true
2325, 1566721910835, 4627, 1566721911041, 4833, 206, true
2326, 1566721910837, 4629, 1566721911044, 4836, 207, true
2327, 1566721910838, 4630, 1566721911042, 4834, 204, true
2328, 1566721910838, 4630, 1566721911042, 4834, 204, true
2329, 1566721910839, 4631, 1566721911044, 4836, 205, true
2330, 1566721910839, 4631, 1566721911045, 4837, 206, true
2331, 1566721910842, 4634, 1566721911047, 4839, 205, true
2332, 1566721910842, 4634, 1566721911052, 4844, 210, true
2333, 1566721910844, 4636, 1566721911052, 4844, 208, true
2334, 1566721910845, 4637, 1566721911052, 4844, 207, true
2335, 1566721910846, 4638, 1566721911058, 4850, 212, true
2336, 1566721910847, 4639, 1566721911058, 4850, 211, true
2337, 1566721910848, 4640, 1566721911058, 4850, 210, true
2338, 1566721910850, 4642, 1566721911053, 4845, 203, true
2339, 1566721910850, 4642, 1566721911058, 4850, 208, true
2340, 1566721910852, 4644, 1566721911060, 4852, 208, true
2341, 1566721910852, 4644, 1566721911059, 4851, 207, true
2342, 1566721910853, 4645, 1566721911061, 4853, 208, true
2343, 1566721910855, 4647, 1566721911059, 4851, 204, true
2344, 1566721910859, 4651, 1566721911063, 4855, 204, true
2345, 1566721910860, 4652, 1566721911063, 4855, 203, true
2346, 1566721910861, 4653, 1566721911066, 4858, 205, true
2347, 1566721910862, 4654, 1566721911068, 4860, 206, true
2348, 1566721910863, 4655, 1566721911068, 4860, 205, true
2349, 1566721910863, 4655, 1566721911068, 4860, 205, true
2350, 1566721910866, 4658, 1566721911070, 4862, 204, true
2351, 1566721910866, 4658, 1566721911072, 4864, 206, true
2352, 1566721910868, 4660, 1566721911072, 4864, 204, true
2353, 1566721910869, 4661, 1566721911072, 4864, 203, true
2354, 1566721910869, 4661, 1566721911076, 4868, 207, true
2355, 1566721910870, 4662, 1566721911076, 4868, 206, true
2356, 1566721910872, 4664, 1566721911076, 4868, 204, true
2357, 1566721910874, 4666, 1566721911077, 4869, 203, true
2358, 1566721910875, 4667, 1566721911077, 4869, 202, true
2359, 1566721910875, 4667, 1566721911080, 4872, 205, true
2360, 1566721910876, 4668, 1566721911080, 4872, 204, true
2361, 1566721910878, 4670, 1566721911081, 4873, 203, true
2362, 1566721910878, 4670, 1566721911082, 4874, 204, true
2363, 1566721910881, 4673, 1566721911084, 4876, 203, true
2364, 1566721910882, 4674, 1566721911085, 4877, 203, true
2365, 1566721910882, 4674, 1566721911088, 4880, 206, true
2366, 1566721910883, 4675, 1566721911088, 4880, 205, true
2367, 1566721910886, 4678, 1566721911090, 4882, 204, true
2368, 1566721910886, 4678, 1566721911090, 4882, 204, true
2369, 1566721910887, 4679, 1566721911091, 4883, 204, true
2370, 1566721910888, 4680, 1566721911096, 4888, 208, true
2371, 1566721910890, 4682, 1566721911096, 4888, 206, true
2372, 1566721910891, 4683, 1566721911096, 4888, 205, true
2373, 1566721910892, 4684, 1566721911096, 4888, 204, true
2374, 1566721910893, 4685, 1566721911105, 4897, 212, true
2375, 1566721910896, 4688, 1566721911105, 4897, 209, true
2376, 1566721910898, 4690, 1566721911105, 4897, 207, true
2377, 1566721910900, 4692, 1566721911107, 4899, 207, true
2378, 1566721910902, 4694, 1566721911111, 4903, 209, true
2379, 1566721910902, 4694, 1566721911106, 4898, 204, true
2380, 1566721910903, 4695, 1566721911111, 4903, 208, true
2381, 1566721910906, 4698, 1566721911111, 4903, 205, true
2382, 1566721910906, 4698, 1566721911111, 4903, 205, true
2383, 1566721910907, 4699, 1566721911117, 4909, 210, true
2384, 1566721910908, 4700, 1566721911117, 4909, 209, true
2385, 1566721910910, 4702, 1566721911117, 4909, 207, true
2386, 1566721910910, 4702, 1566721911120, 4912, 210, true
2387, 1566721910911, 4703, 1566721911117, 4909, 206, true
2388, 1566721910914, 4706, 1566721911120, 4912, 206, true
2389, 1566721910914, 4706, 1566721911120, 4912, 206, true
2390, 1566721910918, 4710, 1566721911126, 4918, 208, true
2391, 1566721910918, 4710, 1566721911127, 4919, 209, true
2392, 1566721910921, 4713, 1566721911127, 4919, 206, true
2393, 1566721910921, 4713, 1566721911126, 4918, 205, true
2394, 1566721910922, 4714, 1566721911127, 4919, 205, true
2395, 1566721910928, 4720, 1566721911138, 4930, 210, true
2396, 1566721910931, 4723, 1566721911138, 4930, 207, true
2397, 1566721910931, 4723, 1566721911138, 4930, 207, true
2398, 1566721910932, 4724, 1566721911138, 4930, 206, true
2399, 1566721910933, 4725, 1566721911138, 4930, 205, true
2400, 1566721910933, 4725, 1566721911138, 4930, 205, true
2401, 1566721910934, 4726, 1566721911138, 4930, 204, true
2402, 1566721910935, 4727, 1566721911140, 4932, 205, true
2403, 1566721910935, 4727, 1566721911142, 4934, 207, true
2404, 1566721910938, 4730, 1566721911141, 4933, 203, true
2405, 1566721910938, 4730, 1566721911142, 4934, 204, true
2406, 1566721910940, 4732, 1566721911145, 4937, 205, true
2407, 1566721910940, 4732, 1566721911148, 4940, 208, true
2408, 1566721910941, 4733, 1566721911154, 4946, 213, true
2409, 1566721910946, 4738, 1566721911154, 4946, 208, true
2410, 1566721910954, 4746, 1566721911161, 4953, 207, true
2411, 1566721910963, 4755, 1566721911170, 4962, 207, true
2412, 1566721910968, 4760, 1566721911172, 4964, 204, true
2413, 1566721910972, 4764, 1566721911177, 4969, 205, true
2414, 1566721910979, 4771, 1566721911183, 4975, 204, true
2415, 1566721910982, 4774, 1566721911188, 4980, 206, true
2416, 1566721910982, 4774, 1566721911188, 4980, 206, true
2417, 1566721910989, 4781, 1566721911193, 4985, 204, true
2418, 1566721910993, 4785, 1566721911196, 4988, 203, true
2419, 1566721910995, 4787, 1566721911212, 5004, 217, true
2420, 1566721910999, 4791, 1566721911213, 5005, 214, true
2421, 1566721911001, 4793, 1566721911212, 5004, 211, true
2422, 1566721911023, 4815, 1566721911228, 5020, 205, true
2423, 1566721911026, 4818, 1566721911229, 5021, 203, true
2424, 1566721911030, 4822, 1566721911237, 5029, 207, true
2425, 1566721911035, 4827, 1566721911240, 5032, 205, true
2426, 1566721911037, 4829, 1566721911244, 5036, 207, true
2427, 1566721911046, 4838, 1566721911248, 5040, 202, true
2428, 1566721911048, 4840, 1566721911255, 5047, 207, true
2429, 1566721911049, 4841, 1566721911256, 5048, 207, true
2430, 1566721911053, 4845, 1566721911258, 5050, 205, true
2431, 1566721911055, 4847, 1566721911259, 5051, 204, true
2432, 1566721911055, 4847, 1566721911259, 5051, 204, true
2433, 1566721911065, 4857, 1566721911270, 5062, 205, true
2434, 1566721911068, 4860, 1566721911274, 5066, 206, true
2435, 1566721911074, 4866, 1566721911278, 5070, 204, true
2436, 1566721911078, 4870, 1566721911284, 5076, 206, true
2437, 1566721911086, 4878, 1566721911291, 5083, 205, true
2438, 1566721911086, 4878, 1566721911298, 5090, 212, true
2439, 1566721911087, 4879, 1566721911291, 5083, 204, true
2440, 1566721911091, 4883, 1566721911297, 5089, 206, true
2441, 1566721911092, 4884, 1566721911298, 5090, 206, true
2442, 1566721911092, 4884, 1566721911300, 5092, 208, true
2443, 1566721911093, 4885, 1566721911298, 5090, 205, true
2444, 1566721911097, 4889, 1566721911312, 5104, 215, true
2445, 1566721911113, 4905, 1566721911321, 5113, 208, true
2446, 1566721911113, 4905, 1566721911323, 5115, 210, true
2447, 1566721911113, 4905, 1566721911321, 5113, 208, true
2448, 1566721911114, 4906, 1566721911320, 5112, 206, true
2449, 1566721911114, 4906, 1566721911321, 5113, 207, true
2450, 1566721911122, 4914, 1566721911335, 5127, 213, true
2451, 1566721911123, 4915, 1566721911335, 5127, 212, true
2452, 1566721911123, 4915, 1566721911335, 5127, 212, true
2453, 1566721911124, 4916, 1566721911335, 5127, 211, true
2454, 1566721911124, 4916, 1566721911330, 5122, 206, true
2455, 1566721911139, 4931, 1566721911346, 5138, 207, true
2456, 1566721911143, 4935, 1566721911353, 5145, 210, true
2457, 1566721911144, 4936, 1566721911351, 5143, 207, true
2458, 1566721911144, 4936, 1566721911355, 5147, 211, true
2459, 1566721911145, 4937, 1566721911352, 5144, 207, true
2460, 1566721911145, 4937, 1566721911352, 5144, 207, true
2461, 1566721911146, 4938, 1566721911352, 5144, 206, true
2462, 1566721911146, 4938, 1566721911360, 5152, 214, true
2463, 1566721911155, 4947, 1566721911360, 5152, 205, true
2464, 1566721911157, 4949, 1566721911363, 5155, 206, true
2465, 1566721911157, 4949, 1566721911367, 5159, 210, true
2466, 1566721911158, 4950, 1566721911365, 5157, 207, true
2467, 1566721911159, 4951, 1566721911367, 5159, 208, true
2468, 1566721911162, 4954, 1566721911367, 5159, 205, true
2469, 1566721911163, 4955, 1566721911367, 5159, 204, true
2470, 1566721911165, 4957, 1566721911370, 5162, 205, true
2471, 1566721911166, 4958, 1566721911371, 5163, 205, true
2472, 1566721911168, 4960, 1566721911374, 5166, 206, true
2473, 1566721911171, 4963, 1566721911374, 5166, 203, true
2474, 1566721911173, 4965, 1566721911380, 5172, 207, true
2475, 1566721911174, 4966, 1566721911380, 5172, 206, true
2476, 1566721911175, 4967, 1566721911380, 5172, 205, true
2477, 1566721911178, 4970, 1566721911383, 5175, 205, true
2478, 1566721911179, 4971, 1566721911385, 5177, 206, true
2479, 1566721911180, 4972, 1566721911385, 5177, 205, true
2480, 1566721911184, 4976, 1566721911395, 5187, 211, true
2481, 1566721911184, 4976, 1566721911394, 5186, 210, true
2482, 1566721911185, 4977, 1566721911394, 5186, 209, true
2483, 1566721911189, 4981, 1566721911394, 5186, 205, true
2484, 1566721911191, 4983, 1566721911397, 5189, 206, true
2485, 1566721911192, 4984, 1566721911395, 5187, 203, true
2486, 1566721911193, 4985, 1566721911398, 5190, 205, true
2487, 1566721911194, 4986, 1566721911398, 5190, 204, true
2488, 1566721911194, 4986, 1566721911398, 5190, 204, true
2489, 1566721911196, 4988, 1566721911400, 5192, 204, true
2490, 1566721911197, 4989, 1566721911400, 5192, 203, true
2491, 1566721911198, 4990, 1566721911407, 5199, 209, true
2492, 1566721911200, 4992, 1566721911417, 5209, 217, true
2493, 1566721911200, 4992, 1566721911416, 5208, 216, true
2494, 1566721911202, 4994, 1566721911428, 5220, 226, true
2495, 1566721911203, 4995, 1566721911428, 5220, 225, true
2496, 1566721911203, 4995, 1566721911429, 5221, 226, true
2497, 1566721911203, 4995, 1566721911428, 5220, 225, true
2498, 1566721911204, 4996, 1566721911428, 5220, 224, true
2499, 1566721911204, 4996, 1566721911428, 5220, 224, true
2500, 1566721911205, 4997, 1566721911428, 5220, 223, true
2501, 1566721911206, 4998, 1566721911432, 5224, 226, true
2502, 1566721911206, 4998, 1566721911428, 5220, 222, true
2503, 1566721911206, 4998, 1566721911425, 5217, 219, true
2504, 1566721911207, 4999, 1566721911428, 5220, 221, true
2505, 1566721911207, 4999, 1566721911423, 5215, 216, true
2506, 1566721911208, 5000, 1566721911425, 5217, 217, true
2507, 1566721911208, 5000, 1566721911425, 5217, 217, true
2508, 1566721911208, 5000, 1566721911432, 5224, 224, true
2509, 1566721911209, 5001, 1566721911424, 5216, 215, true
2510, 1566721911209, 5001, 1566721911428, 5220, 219, true
2511, 1566721911210, 5002, 1566721911429, 5221, 219, true
2512, 1566721911211, 5003, 1566721911432, 5224, 221, true
2513, 1566721911213, 5005, 1566721911428, 5220, 215, true
2514, 1566721911213, 5005, 1566721911432, 5224, 219, true
2515, 1566721911213, 5005, 1566721911432, 5224, 219, true
2516, 1566721911213, 5005, 1566721911423, 5215, 210, true
2517, 1566721911214, 5006, 1566721911429, 5221, 215, true
2518, 1566721911215, 5007, 1566721911428, 5220, 213, true
2519, 1566721911216, 5008, 1566721911425, 5217, 209, true
2520, 1566721911216, 5008, 1566721911428, 5220, 212, true
2521, 1566721911217, 5009, 1566721911433, 5225, 216, true
2522, 1566721911225, 5017, 1566721911435, 5227, 210, true
2523, 1566721911227, 5019, 1566721911441, 5233, 214, true
2524, 1566721911228, 5020, 1566721911435, 5227, 207, true
2525, 1566721911229, 5021, 1566721911441, 5233, 212, true
2526, 1566721911230, 5022, 1566721911436, 5228, 206, true
2527, 1566721911231, 5023, 1566721911441, 5233, 210, true
2528, 1566721911232, 5024, 1566721911441, 5233, 209, true
2529, 1566721911233, 5025, 1566721911441, 5233, 208, true
2530, 1566721911234, 5026, 1566721911441, 5233, 207, true
2531, 1566721911235, 5027, 1566721911441, 5233, 206, true
2532, 1566721911238, 5030, 1566721911443, 5235, 205, true
2533, 1566721911238, 5030, 1566721911451, 5243, 213, true
2534, 1566721911239, 5031, 1566721911443, 5235, 204, true
2535, 1566721911241, 5033, 1566721911447, 5239, 206, true
2536, 1566721911241, 5033, 1566721911447, 5239, 206, true
2537, 1566721911243, 5035, 1566721911448, 5240, 205, true
2538, 1566721911245, 5037, 1566721911449, 5241, 204, true
2539, 1566721911245, 5037, 1566721911451, 5243, 206, true
2540, 1566721911246, 5038, 1566721911451, 5243, 205, true
2541, 1566721911249, 5041, 1566721911454, 5246, 205, true
2542, 1566721911249, 5041, 1566721911453, 5245, 204, true
2543, 1566721911250, 5042, 1566721911459, 5251, 209, true
2544, 1566721911251, 5043, 1566721911459, 5251, 208, true
2545, 1566721911252, 5044, 1566721911460, 5252, 208, true
2546, 1566721911253, 5045, 1566721911461, 5253, 208, true
2547, 1566721911253, 5045, 1566721911459, 5251, 206, true
2548, 1566721911257, 5049, 1566721911460, 5252, 203, true
2549, 1566721911259, 5051, 1566721911464, 5256, 205, true
2550, 1566721911259, 5051, 1566721911464, 5256, 205, true
2551, 1566721911260, 5052, 1566721911464, 5256, 204, true
2552, 1566721911261, 5053, 1566721911464, 5256, 203, true
2553, 1566721911261, 5053, 1566721911467, 5259, 206, true
2554, 1566721911262, 5054, 1566721911467, 5259, 205, true
2555, 1566721911263, 5055, 1566721911467, 5259, 204, true
2556, 1566721911264, 5056, 1566721911469, 5261, 205, true
2557, 1566721911264, 5056, 1566721911469, 5261, 205, true
2558, 1566721911265, 5057, 1566721911469, 5261, 204, true
2559, 1566721911267, 5059, 1566721911470, 5262, 203, true
2560, 1566721911268, 5060, 1566721911471, 5263, 203, true
2561, 1566721911270, 5062, 1566721911473, 5265, 203, true
2562, 1566721911270, 5062, 1566721911475, 5267, 205, true
2563, 1566721911271, 5063, 1566721911475, 5267, 204, true
2564, 1566721911272, 5064, 1566721911476, 5268, 204, true
2565, 1566721911275, 5067, 1566721911479, 5271, 204, true
2566, 1566721911275, 5067, 1566721911485, 5277, 210, true
2567, 1566721911277, 5069, 1566721911485, 5277, 208, true
2568, 1566721911278, 5070, 1566721911485, 5277, 207, true
2569, 1566721911279, 5071, 1566721911485, 5277, 206, true
2570, 1566721911280, 5072, 1566721911485, 5277, 205, true
2571, 1566721911281, 5073, 1566721911486, 5278, 205, true
2572, 1566721911282, 5074, 1566721911486, 5278, 204, true
2573, 1566721911284, 5076, 1566721911493, 5285, 209, true
2574, 1566721911284, 5076, 1566721911493, 5285, 209, true
2575, 1566721911286, 5078, 1566721911493, 5285, 207, true
2576, 1566721911286, 5078, 1566721911493, 5285, 207, true
2577, 1566721911287, 5079, 1566721911493, 5285, 206, true
2578, 1566721911288, 5080, 1566721911496, 5288, 208, true
2579, 1566721911289, 5081, 1566721911496, 5288, 207, true
2580, 1566721911291, 5083, 1566721911497, 5289, 206, true
2581, 1566721911292, 5084, 1566721911496, 5288, 204, true
2582, 1566721911292, 5084, 1566721911498, 5290, 206, true
2583, 1566721911294, 5086, 1566721911499, 5291, 205, true
2584, 1566721911294, 5086, 1566721911499, 5291, 205, true
2585, 1566721911295, 5087, 1566721911499, 5291, 204, true
2586, 1566721911298, 5090, 1566721911501, 5293, 203, true
2587, 1566721911300, 5092, 1566721911508, 5300, 208, true
2588, 1566721911300, 5092, 1566721911513, 5305, 213, true
2589, 1566721911301, 5093, 1566721911514, 5306, 213, true
2590, 1566721911301, 5093, 1566721911514, 5306, 213, true
2591, 1566721911302, 5094, 1566721911514, 5306, 212, true
2592, 1566721911303, 5095, 1566721911514, 5306, 211, true
2593, 1566721911304, 5096, 1566721911517, 5309, 213, true
2594, 1566721911304, 5096, 1566721911509, 5301, 205, true
2595, 1566721911305, 5097, 1566721911516, 5308, 211, true
2596, 1566721911307, 5099, 1566721911516, 5308, 209, true
2597, 1566721911307, 5099, 1566721911513, 5305, 206, true
2598, 1566721911308, 5100, 1566721911516, 5308, 208, true
2599, 1566721911309, 5101, 1566721911514, 5306, 205, true
2600, 1566721911309, 5101, 1566721911517, 5309, 208, true
2601, 1566721911310, 5102, 1566721911517, 5309, 207, true
2602, 1566721911313, 5105, 1566721911517, 5309, 204, true
2603, 1566721911313, 5105, 1566721911517, 5309, 204, true
2604, 1566721911314, 5106, 1566721911518, 5310, 204, true
2605, 1566721911314, 5106, 1566721911518, 5310, 204, true
2606, 1566721911316, 5108, 1566721911527, 5319, 211, true
2607, 1566721911316, 5108, 1566721911527, 5319, 211, true
2608, 1566721911317, 5109, 1566721911525, 5317, 208, true
2609, 1566721911317, 5109, 1566721911531, 5323, 214, true
2610, 1566721911318, 5110, 1566721911531, 5323, 213, true
2611, 1566721911323, 5115, 1566721911531, 5323, 208, true
2612, 1566721911325, 5117, 1566721911532, 5324, 207, true
2613, 1566721911328, 5120, 1566721911535, 5327, 207, true
2614, 1566721911331, 5123, 1566721911535, 5327, 204, true
2615, 1566721911332, 5124, 1566721911537, 5329, 205, true
2616, 1566721911336, 5128, 1566721911538, 5330, 202, true
2617, 1566721911337, 5129, 1566721911540, 5332, 203, true
2618, 1566721911338, 5130, 1566721911545, 5337, 207, true
2619, 1566721911340, 5132, 1566721911545, 5337, 205, true
2620, 1566721911341, 5133, 1566721911545, 5337, 204, true
2621, 1566721911342, 5134, 1566721911546, 5338, 204, true
2622, 1566721911344, 5136, 1566721911552, 5344, 208, true
2623, 1566721911347, 5139, 1566721911552, 5344, 205, true
2624, 1566721911348, 5140, 1566721911559, 5351, 211, true
2625, 1566721911350, 5142, 1566721911559, 5351, 209, true
2626, 1566721911353, 5145, 1566721911559, 5351, 206, true
2627, 1566721911355, 5147, 1566721911559, 5351, 204, true
2628, 1566721911355, 5147, 1566721911566, 5358, 211, true
2629, 1566721911355, 5147, 1566721911562, 5354, 207, true
2630, 1566721911356, 5148, 1566721911565, 5357, 209, true
2631, 1566721911356, 5148, 1566721911560, 5352, 204, true
2632, 1566721911356, 5148, 1566721911566, 5358, 210, true
2633, 1566721911357, 5149, 1566721911566, 5358, 209, true
2634, 1566721911358, 5150, 1566721911566, 5358, 208, true
2635, 1566721911361, 5153, 1566721911566, 5358, 205, true
2636, 1566721911364, 5156, 1566721911567, 5359, 203, true
2637, 1566721911365, 5157, 1566721911575, 5367, 210, true
2638, 1566721911368, 5160, 1566721911579, 5371, 211, true
2639, 1566721911368, 5160, 1566721911575, 5367, 207, true
2640, 1566721911368, 5160, 1566721911579, 5371, 211, true
2641, 1566721911369, 5161, 1566721911579, 5371, 210, true
2642, 1566721911369, 5161, 1566721911579, 5371, 210, true
2643, 1566721911372, 5164, 1566721911579, 5371, 207, true
2644, 1566721911375, 5167, 1566721911579, 5371, 204, true
2645, 1566721911375, 5167, 1566721911580, 5372, 205, true
2646, 1566721911376, 5168, 1566721911589, 5381, 213, true
2647, 1566721911377, 5169, 1566721911589, 5381, 212, true
2648, 1566721911380, 5172, 1566721911584, 5376, 204, true
2649, 1566721911382, 5174, 1566721911589, 5381, 207, true
2650, 1566721911383, 5175, 1566721911590, 5382, 207, true
2651, 1566721911386, 5178, 1566721911592, 5384, 206, true
2652, 1566721911387, 5179, 1566721911592, 5384, 205, true
2653, 1566721911389, 5181, 1566721911593, 5385, 204, true
2654, 1566721911389, 5181, 1566721911592, 5384, 203, true
2655, 1566721911390, 5182, 1566721911598, 5390, 208, true
2656, 1566721911391, 5183, 1566721911598, 5390, 207, true
2657, 1566721911395, 5187, 1566721911598, 5390, 203, true
2658, 1566721911408, 5200, 1566721911612, 5404, 204, true
2659, 1566721911408, 5200, 1566721911612, 5404, 204, true
2660, 1566721911409, 5201, 1566721911614, 5406, 205, true
2661, 1566721911409, 5201, 1566721911614, 5406, 205, true
2662, 1566721911410, 5202, 1566721911614, 5406, 204, true
2663, 1566721911411, 5203, 1566721911617, 5409, 206, true
2664, 1566721911412, 5204, 1566721911626, 5418, 214, true
2665, 1566721911413, 5205, 1566721911625, 5417, 212, true
2666, 1566721911413, 5205, 1566721911626, 5418, 213, true
2667, 1566721911414, 5206, 1566721911625, 5417, 211, true
2668, 1566721911414, 5206, 1566721911626, 5418, 212, true
2669, 1566721911417, 5209, 1566721911626, 5418, 209, true
2670, 1566721911418, 5210, 1566721911625, 5417, 207, true
2671, 1566721911419, 5211, 1566721911626, 5418, 207, true
2672, 1566721911420, 5212, 1566721911644, 5436, 224, true
2673, 1566721911444, 5236, 1566721911665, 5457, 221, true
2674, 1566721911444, 5236, 1566721911665, 5457, 221, true
2675, 1566721911446, 5238, 1566721911661, 5453, 215, true
2676, 1566721911452, 5244, 1566721911661, 5453, 209, true
2677, 1566721911453, 5245, 1566721911661, 5453, 208, true
2678, 1566721911454, 5246, 1566721911665, 5457, 211, true
2679, 1566721911454, 5246, 1566721911665, 5457, 211, true
2680, 1566721911462, 5254, 1566721911670, 5462, 208, true
2681, 1566721911465, 5257, 1566721911677, 5469, 212, true
2682, 1566721911466, 5258, 1566721911677, 5469, 211, true
2683, 1566721911472, 5264, 1566721911678, 5470, 206, true
2684, 1566721911475, 5267, 1566721911679, 5471, 204, true
2685, 1566721911476, 5268, 1566721911683, 5475, 207, true
2686, 1566721911478, 5270, 1566721911683, 5475, 205, true
2687, 1566721911480, 5272, 1566721911686, 5478, 206, true
2688, 1566721911480, 5272, 1566721911686, 5478, 206, true
2689, 1566721911481, 5273, 1566721911688, 5480, 207, true
2690, 1566721911481, 5273, 1566721911695, 5487, 214, true
2691, 1566721911482, 5274, 1566721911695, 5487, 213, true
2692, 1566721911486, 5278, 1566721911691, 5483, 205, true
2693, 1566721911488, 5280, 1566721911695, 5487, 207, true
2694, 1566721911488, 5280, 1566721911695, 5487, 207, true
2695, 1566721911488, 5280, 1566721911695, 5487, 207, true
2696, 1566721911489, 5281, 1566721911701, 5493, 212, true
2697, 1566721911489, 5281, 1566721911702, 5494, 213, true
2698, 1566721911490, 5282, 1566721911701, 5493, 211, true
2699, 1566721911494, 5286, 1566721911700, 5492, 206, true
2700, 1566721911500, 5292, 1566721911704, 5496, 204, true
2701, 1566721911501, 5293, 1566721911704, 5496, 203, true
2702, 1566721911503, 5295, 1566721911708, 5500, 205, true
2703, 1566721911503, 5295, 1566721911706, 5498, 203, true
2704, 1566721911503, 5295, 1566721911708, 5500, 205, true
2705, 1566721911504, 5296, 1566721911708, 5500, 204, true
2706, 1566721911505, 5297, 1566721911715, 5507, 210, true
2707, 1566721911506, 5298, 1566721911715, 5507, 209, true
2708, 1566721911506, 5298, 1566721911715, 5507, 209, true
2709, 1566721911506, 5298, 1566721911715, 5507, 209, true
2710, 1566721911509, 5301, 1566721911715, 5507, 206, true
2711, 1566721911512, 5304, 1566721911724, 5516, 212, true
2712, 1566721911520, 5312, 1566721911724, 5516, 204, true
2713, 1566721911521, 5313, 1566721911724, 5516, 203, true
2714, 1566721911522, 5314, 1566721911728, 5520, 206, true
2715, 1566721911522, 5314, 1566721911728, 5520, 206, true
2716, 1566721911522, 5314, 1566721911728, 5520, 206, true
2717, 1566721911523, 5315, 1566721911729, 5521, 206, true
2718, 1566721911523, 5315, 1566721911729, 5521, 206, true
2719, 1566721911523, 5315, 1566721911729, 5521, 206, true
2720, 1566721911528, 5320, 1566721911730, 5522, 202, true
2721, 1566721911528, 5320, 1566721911733, 5525, 205, true
2722, 1566721911528, 5320, 1566721911734, 5526, 206, true
2723, 1566721911529, 5321, 1566721911735, 5527, 206, true
2724, 1566721911533, 5325, 1566721911736, 5528, 203, true
